SN1996af,2450246.60,,,,,,,,,,,,,19.652,+0.086,-0.080,19.110,+0.057,-0.055
SN1997dr,2450767.68,,,,,,,,,,,,,18.948,+0.031,-0.030,18.596,+0.031,-0.030
SN1997dr,2450769.66,19.411,+0.020,-0.020,18.926,+0.059,-0.056,18.747,+0.033,-0.032,19.056,+0.058,-0.055,,,,,,
SN1997dr,2450774.64,,,,,,,,,,,,,19.779,+0.095,-0.087,19.603,+0.091,-0.084
SN1997dr,2450783.58,,,,,,,,,,,,,20.443,+0.293,-0.231,19.641,+0.103,-0.094
SN1997dr,2450801.61,,,,,,,,,,,,,,,,20.501,+0.128,-0.114
SN1997dr,2450813.63,,,,,,,,,,,,,,,,20.572,+0.137,-0.121
SN1997dr,2450825.55,,,,,,,,,,,,,22.596,+1.860,-0.650,,,
SN1997fb,2450810.62,,,,,,,,,,,,,19.432,+0.171,-0.148,18.923,+0.371,-0.276
SN1997fb,2450813.65,,,,,,,,,,,,,18.910,+0.032,-0.031,18.403,+0.022,-0.021
SN1997fb,2450825.55,,,,,,,,,,,,,18.473,+0.030,-0.030,18.195,+0.045,-0.043
SN1997fb,2450834.64,,,,,,,,,,,,,18.970,+0.021,-0.020,18.543,+0.022,-0.021
SN1997fb,2450845.04,20.880,+0.044,-0.042,19.580,+0.018,-0.018,19.065,+0.022,-0.021,18.938,+0.037,-0.036,,,,,,
SN1997fb,2450862.59,,,,,,,,,,,,,20.493,+0.095,-0.088,19.697,+0.087,-0.080
SN1997fb,2450864.04,21.541,+0.035,-0.034,20.430,+0.038,-0.036,19.929,+0.041,-0.040,19.541,+0.066,-0.062,,,,,,
SN1997fb,2450870.58,,,,,,,,,,,,,21.066,+0.134,-0.119,20.161,+0.117,-0.106
SN1997fc,2450810.62,,,,,,,,,,,,,,,,20.707,,-0.940
SN1997fc,2450813.65,,,,,,,,,,,,,20.343,+0.104,-0.095,20.568,+0.187,-0.159
SN1997fc,2450825.55,,,,,,,,,,,,,17.847,+0.022,-0.022,17.791,+0.021,-0.020
SN1997fc,2450834.64,,,,,,,,,,,,,,,,17.601,+0.009,-0.009
SN1997fc,2450845.06,18.312,+0.006,-0.006,17.980,+0.008,-0.008,17.999,+0.011,-0.010,18.333,+0.025,-0.025,,,,,,
SN1997fc,2450862.59,,,,,,,,,,,,,19.182,+0.032,-0.031,18.372,+0.022,-0.021
SN1997fc,2450864.02,20.100,+0.019,-0.019,19.009,+0.022,-0.022,18.368,+0.010,-0.010,18.253,+0.015,-0.015,,,,,,
SN1997fc,2450870.58,,,,,,,,,,,,,19.629,+0.046,-0.044,18.682,+0.031,-0.030
SN1997fc,2450888.52,,,,,,,,,,,,,20.344,+0.115,-0.104,19.497,+0.068,-0.064
SN1997fc,2450904.95,,,,,,,20.187,+0.074,-0.069,19.983,+0.083,-0.077,,,,,,
SN1997fc,2450905.93,21.330,+0.099,-0.091,20.160,+0.035,-0.034,19.904,+0.030,-0.029,20.064,+0.035,-0.034,,,,,,
SN1997fc,2450916.55,,,,,,,,,,,,,21.898,+1.402,-0.592,,,
SN1997fd,2450774.64,,,,,,,,,,,,,,,,21.022,+0.674,-0.413
SN1997fd,2450810.58,,,,,,,,,,,,,20.853,+0.102,-0.093,20.988,+0.275,-0.219
SN1997fd,2450825.56,,,,,,,,,,,,,20.552,+0.286,-0.226,20.120,+0.226,-0.187
SN1997fd,2450834.63,,,,,,,,,,,,,21.039,+0.135,-0.120,20.986,+0.183,-0.157
SN1997fd,2450862.56,,,,,,,,,,,,,24.245,+0.855,-0.472,21.786,+0.440,-0.312
SN1997fe,2450759.68,,,,,,,,,,,,,24.652,,-1.360,,,
SN1997fe,2450774.65,,,,,,,,,,,,,20.131,+0.156,-0.136,,,
SN1997fe,2450813.65,,,,,,,,,,,,,20.239,+0.090,-0.083,19.360,+0.053,-0.051
SN1997fe,2450825.55,,,,,,,,,,,,,,,,20.232,+0.199,-0.168
SN1997fe,2450834.63,,,,,,,,,,,,,20.973,+0.121,-0.109,20.336,+0.109,-0.099
SN1997fe,2450862.56,,,,,,,,,,,,,21.464,+0.188,-0.160,21.412,+0.711,-0.426
SN1997fe,2450870.56,,,,,,,,,,,,,21.992,+1.107,-0.537,21.940,+1.688,-0.631
SN1998bq,2450906.83,,,,,,,,,,,,,22.078,+1.271,-0.570,23.796,,-1.452
SN1998bq,2450921.76,,,,,,,,,,,,,20.751,+0.143,-0.126,20.202,+0.132,-0.118
SN1998bq,2450931.65,,,,,,,,,,,,,20.944,+0.226,-0.187,20.175,+0.148,-0.130
SN1998bq,2450933.69,,,,,,,,,,,,,20.650,+0.098,-0.090,20.718,+0.285,-0.226
SN1998bq,2450951.62,,,,,,,,,,,,,22.585,,-0.802,20.968,+0.377,-0.279
SN1998br,2450921.76,,,,,,,,,,,,,21.378,+0.271,-0.217,21.404,+0.434,-0.309
SN1998br,2450931.65,,,,,,,,,,,,,19.120,+0.039,-0.038,18.826,+0.054,-0.051
SN1998br,2450933.69,,,,,,,,,,,,,18.980,+0.026,-0.026,18.740,+0.025,-0.025
SN1998br,2450951.62,,,,,,,,,,,,,19.598,+0.145,-0.128,19.247,+0.075,-0.070
SN1998br,2450974.56,,,,,,,,,,,,,20.506,+0.337,-0.257,19.597,+0.499,-0.341
SN1998bs,2450909.79,,,,,,,,,,,,,,,,22.020,+1.649,-0.627
SN1998bs,2450921.75,,,,,,,,,,,,,20.597,+0.116,-0.105,20.252,+0.119,-0.107
SN1998bs,2450933.68,,,,,,,,,,,,,20.385,+0.059,-0.056,20.255,+0.119,-0.107
SN1998bs,2450951.58,,,,,,,,,,,,,22.402,+0.893,-0.483,21.443,+0.687,-0.417
SN1998bt,2450867.82,,,,,,,,,,,,,21.308,+0.201,-0.169,21.137,+0.244,-0.199
SN1998bt,2450882.81,,,,,,,,,,,,,20.280,+0.084,-0.078,19.954,+0.091,-0.084
SN1998bt,2450909.80,,,,,,,,,,,,,19.832,+0.061,-0.057,,,
SN1998bt,2450921.76,,,,,,,,,,,,,20.034,+0.047,-0.045,19.466,+0.039,-0.037
SN1998bt,2450933.66,,,,,,,,,,,,,20.192,+0.037,-0.036,19.696,+0.087,-0.081
SN1998bt,2450951.60,,,,,,,,,,,,,21.160,+0.184,-0.157,20.207,+0.208,-0.174
SN1998bt,2450974.56,,,,,,,,,,,,,21.215,,-0.956,21.215,,-0.956
SN1998ch,2450933.67,,,,,,,,,,,,,22.950,+1.871,-0.651,,,
SN1998ch,2450951.60,,,,,,,,,,,,,20.314,+0.093,-0.086,19.935,+0.116,-0.104
SN1998ch,2450954.77,,,,,,,,,,,,,20.402,+0.222,-0.184,,,
SN1998ch,2450959.46,,,,,,,,,,,,,20.478,+0.100,-0.092,19.804,+0.076,-0.071
SN1998ch,2450974.55,,,,,,,,,,,,,20.439,+0.269,-0.215,19.817,+0.149,-0.131
SN1998ch,2450981.53,,,,,,,,,,,,,20.657,+0.127,-0.114,19.785,+0.075,-0.070
SN1998ch,2451005.49,,,,,,,,,,,,,20.833,+0.167,-0.145,19.847,+0.076,-0.071
SN1998cm,2450951.60,,,,,,,,,,,,,,,,23.668,,-1.276
SN1998cm,2450974.61,,,,,,,,,,,,,18.466,+0.054,-0.051,18.379,+0.053,-0.050
SN1998cm,2450978.50,,,,,,,,,,,,,18.742,+0.028,-0.027,18.320,+0.014,-0.014
SN1998cm,2451005.51,,,,,,,,,,,,,20.060,+0.128,-0.115,19.086,+0.046,-0.044
SN1998cq,2450801.61,,,,,,,,,,,,,22.740,+0.718,-0.428,,,
SN1998cq,2450981.88,,,,,,,,,,,,,19.871,+0.086,-0.080,20.049,+0.061,-0.058
SN1998cq,2450982.89,,,,,,,,,,,,,19.978,+0.139,-0.123,20.196,+0.185,-0.158
SN1998cq,2450996.91,,,,,,,,,,,,,20.416,+0.091,-0.084,,,
SN1998cq,2451008.90,,,,,,,,,,,,,20.821,+0.137,-0.122,21.072,+0.317,-0.245
SN1998cq,2451026.89,,,,,,,,,,,,,20.939,+0.254,-0.206,22.662,,-1.185
SN1998do,2451026.86,,,,,,,,,,,,,18.957,+0.067,-0.064,18.882,+0.112,-0.101
SN1998do,2451026.86,,,,,,,,,,,,,18.882,+0.069,-0.064,18.883,+0.179,-0.154
SN1998do,2451047.82,,,,,,,,,,,,,20.433,+0.182,-0.156,19.753,+0.059,-0.056
SN1998do,2451047.82,,,,,,,,,,,,,20.578,+0.124,-0.111,20.090,+0.123,-0.111
SN1998do,2451056.87,,,,,,,,,,,,,23.392,,-1.092,20.691,+0.211,-0.177
SN1998do,2451056.87,,,,,,,,,,,,,,,,20.629,+0.308,-0.240
SN1998do,2451074.73,,,,,,,,,,,,,,,,21.419,+0.180,-0.154
SN1998dp,2450972.85,,,,,,,,,,,,,21.814,+0.604,-0.386,26.710,,-4.277
SN1998dp,2451039.82,,,,,,,,,,,,,20.156,+0.160,-0.139,19.459,+0.072,-0.067
SN1998dp,2451048.52,,,,,,,,,,,,,20.876,+0.457,-0.320,19.704,+0.143,-0.126
SN1998dp,2451048.82,,,,,,,,,,,,,20.798,+0.182,-0.156,19.971,+0.154,-0.135
SN1998dp,2451056.84,,,,,,,,,,,,,21.588,+0.911,-0.488,20.130,+0.294,-0.231
SN1998dp,2451096.90,,,,,,,21.173,+0.082,-0.076,21.080,+0.203,-0.171,,,,,,
SN1998du,2451026.89,,,,,,,,,,,,,,,,22.089,+4.416,-0.743
SN1998du,2451039.77,,,,,,,,,,,,,21.195,+0.255,-0.206,20.172,+0.110,-0.100
SN1998du,2451047.84,,,,,,,,,,,,,21.452,+0.292,-0.230,20.680,+0.192,-0.163
SN1998du,2451053.84,,,,,,,,,,,,,21.871,+0.520,-0.350,20.474,+0.198,-0.167
SN1998du,2451062.78,,,,,,,,,,,,,23.196,,-1.194,,,
SN1998dv,2451026.88,,,,,,,,,,,,,,,,21.822,+0.626,-0.394
SN1998dv,2451047.84,,,,,,,,,,,,,20.244,+0.089,-0.082,19.806,+0.184,-0.157
SN1998dv,2451053.83,,,,,,,,,,,,,,,,19.945,+0.165,-0.143
SN1998dv,2451056.82,,,,,,,,,,,,,20.714,+0.144,-0.127,20.270,+0.189,-0.161
SN1998dv,2451062.83,,,,,,,,,,,,,21.311,+0.386,-0.284,,,
SN1998dw,2451053.82,,,,,,,,,,,,,18.834,+0.023,-0.023,18.051,+0.048,-0.046
SN1998dw,2451056.82,,,,,,,,,,,,,19.003,+0.025,-0.025,18.140,+0.034,-0.033
SN1998dw,2451074.74,,,,,,,,,,,,,19.464,+0.084,-0.078,18.593,+0.086,-0.080
SN1998dw,2451083.68,,,,,,,,,,,,,19.448,+0.169,-0.146,18.932,+0.146,-0.129
SN1998dw,2451097.61,,,,,,,,,,,,,19.813,+0.067,-0.063,19.414,+0.074,-0.069
SN1998dw,2451097.61,,,,,,,,,,,,,19.725,+0.067,-0.063,19.345,+0.076,-0.071
SN1998dw,2451107.61,,,,,,,,,,,,,20.092,+0.075,-0.070,19.552,+0.102,-0.093
SN1998dw,2451113.67,,,,,,,,,,,,,20.079,+0.105,-0.096,19.993,+0.144,-0.127
SN1998dw,2451152.58,,,,,,,,,,,,,20.626,+0.337,-0.257,20.428,+0.633,-0.397
SN1998dy,2450916.55,,,,,,,,,,,,,22.903,,-0.764,21.617,+1.003,-0.512
SN1998dy,2451008.89,,,,,,,,,,,,,20.645,+0.267,-0.214,20.921,+0.347,-0.263
SN1998dy,2451026.88,,,,,,,,,,,,,20.651,+0.083,-0.077,20.825,+0.198,-0.167
SN1998dy,2451047.84,,,,,,,,,,,,,20.660,+0.118,-0.107,20.726,+0.261,-0.210
SN1998dy,2451053.83,,,,,,,,,,,,,21.060,+0.122,-0.110,20.857,+0.216,-0.180
SN1998dy,2451056.82,,,,,,,,,,,,,21.268,+0.200,-0.169,20.869,+0.250,-0.203
SN1998dy,2451062.83,,,,,,,,,,,,,21.778,+0.619,-0.392,20.901,+0.272,-0.218
SN1998dz,2451047.83,,,,,,,,,,,,,22.158,+0.045,-0.043,21.390,,-0.890
SN1998dz,2451059.85,,,,,,,,,,,,,18.944,+0.039,-0.038,19.011,+0.155,-0.135
SN1998dz,2451062.79,,,,,,,,,,,,,18.897,+0.052,-0.049,18.827,+0.053,-0.051
SN1998dz,2451089.82,,,,,,,,,,,,,20.122,+0.185,-0.158,19.321,+0.049,-0.047
SN1998dz,2451097.10,21.761,+0.176,-0.152,20.461,+0.039,-0.038,19.698,+0.025,-0.025,19.638,+0.048,-0.046,,,,,,
SN1998dz,2451107.64,,,,,,,,,,,,,21.017,+0.206,-0.173,19.893,+0.381,-0.281
SN1998dz,2451109.71,,,,,,,,,,,,,21.162,+0.108,-0.098,19.895,+0.089,-0.082
SN1998dz,2451146.68,,,,,,,,,,,,,,,,21.028,+0.255,-0.206
SN1998ea,2451062.83,,,,,,,,,,,,,19.604,+0.073,-0.069,19.511,+0.099,-0.091
SN1998ea,2451072.70,,,,,,,,,,,,,18.602,+0.027,-0.026,18.221,+0.032,-0.031
SN1998ea,2451086.80,,,,,,,,,,,,,18.496,+0.043,-0.041,18.260,+0.036,-0.035
SN1998ea,2451101.72,,,,,,,,,,,,,19.599,+0.036,-0.035,18.978,+0.047,-0.045
SN1998ea,2451107.65,,,,,,,,,,,,,20.017,+0.071,-0.067,19.121,+0.051,-0.048
SN1998ea,2451113.73,,,,,,,,,,,,,20.129,+0.193,-0.164,19.148,+0.066,-0.062
SN1998ea,2451143.11,22.430,+0.178,-0.153,20.911,+0.047,-0.045,20.369,+0.101,-0.092,20.551,+0.095,-0.087,,,,,,
SN1998ea,2451146.67,,,,,,,,,,,,,20.989,+0.298,-0.233,20.655,+0.217,-0.181
SN1998ea,2451159.15,,,,21.594,+0.091,-0.084,21.006,+0.055,-0.052,20.846,+0.499,-0.340,,,,,,
SN1998ea,2451167.63,,,,,,,,,,,,,21.746,+0.247,-0.201,21.886,+1.541,-0.613
SN1998el,2451098.62,,,,,,,,,,,,,19.957,,-0.927,20.889,,-1.466
SN1998el,2451107.63,,,,,,,,,,,,,19.497,+0.038,-0.037,19.222,+0.076,-0.071
SN1998el,2451109.71,,,,,,,,,,,,,19.478,+0.052,-0.049,19.225,+0.010,-0.010
SN1998el,2451113.72,,,,,,,,,,,,,19.761,+0.067,-0.063,19.316,+0.084,-0.078
SN1998ez,2451110.72,,,,,,,,,,,,,,,,21.530,+0.398,-0.290
SN1998ez,2451155.60,,,,,,,,,,,,,20.265,+0.128,-0.115,19.842,+0.085,-0.079
SN1998ez,2451158.61,,,,,,,,,,,,,20.124,+0.126,-0.113,19.834,+0.119,-0.108
SN1998ez,2451158.98,20.318,+0.053,-0.051,20.199,+0.048,-0.046,19.934,+0.050,-0.047,19.616,+0.085,-0.078,,,,,,
SN1998fb,2451146.68,,,,,,,,,,,,,23.043,,-0.894,21.487,+0.476,-0.330
SN1998fb,2451167.63,,,,,,,,,,,,,18.535,+0.026,-0.025,18.305,+0.035,-0.034
SN1998fb,2451170.54,,,,,,,,,,,,,18.600,+0.026,-0.026,18.362,+0.073,-0.068
SN1998fb,2451170.65,,,,,,,,,,,,,18.667,+0.016,-0.016,18.422,+0.025,-0.024
SN1998fb,2451182.58,,,,,,,,,,,,,19.803,+0.112,-0.101,,,
SN1998fb,2451240.56,,,,,,,,,,,,,21.854,+0.968,-0.503,19.927,+0.105,-0.096
SN1998O,2450648.47,,,,,,,,,,,,,23.919,,-0.966,24.673,,-1.897
SN1998O,2450840.81,,,,,,,,,,,,,21.177,+0.228,-0.188,20.321,+0.088,-0.081
SN1998O,2450848.78,,,,,,,,,,,,,20.957,+0.226,-0.187,20.356,+0.082,-0.076
SN1998O,2450854.20,,,,,,,20.554,+0.046,-0.044,20.188,+0.055,-0.052,,,,,,
SN1998O,2450867.85,,,,,,,,,,,,,20.969,+0.178,-0.153,20.472,+0.138,-0.122
SN1998O,2450869.77,,,,,,,,,,,,,20.881,+0.226,-0.187,20.508,+0.185,-0.158
SN1998O,2450882.79,,,,,,,,,,,,,21.266,+0.261,-0.210,20.386,+0.126,-0.113
SN1998O,2450906.11,,,,21.446,+0.118,-0.107,21.214,+0.129,-0.115,20.758,+0.120,-0.108,,,,,,
SN1998O,2450909.76,,,,,,,,,,,,,21.889,+0.397,-0.290,20.751,+0.119,-0.107
SN1998O,2450921.73,,,,,,,,,,,,,22.865,+5.022,-0.747,22.175,+0.522,-0.351
SN1998P,2450648.47,,,,,,,,,,,,,,,,21.674,+0.747,-0.438
SN1998P,2450840.81,,,,,,,,,,,,,20.277,+0.067,-0.063,20.272,+0.100,-0.091
SN1998P,2450848.78,,,,,,,,,,,,,19.975,+0.056,-0.053,19.782,+0.067,-0.063
SN1998P,2450851.87,,,,,,,,,,19.660,+0.059,-0.056,,,,,,
SN1998P,2450863.68,20.914,+0.053,-0.051,20.104,+0.034,-0.033,19.661,+0.031,-0.030,19.475,+0.044,-0.042,,,,,,
SN1998P,2450867.85,,,,,,,,,,,,,20.410,+0.112,-0.101,19.799,+0.049,-0.047
SN1998P,2450869.77,,,,,,,,,,,,,20.556,+0.115,-0.104,,,
SN1998P,2450882.79,,,,,,,,,,,,,20.852,+0.161,-0.140,19.858,+0.061,-0.058
SN1998P,2450905.22,,,,,,,20.541,+0.082,-0.077,,,,,,,,,
SN1998P,2450906.04,,,,21.493,+0.352,-0.266,20.463,+0.067,-0.063,20.001,+0.069,-0.065,,,,,,
SN1998P,2450909.76,,,,,,,,,,,,,22.214,+0.796,-0.454,20.375,+0.196,-0.166
SN1998P,2450921.73,,,,,,,,,,,,,,,,20.649,+0.183,-0.157
SN1998P,2450951.63,,,,,,,,,,,,,,,,20.846,+0.311,-0.241
SN1998Q,2450648.49,,,,,,,,,,,,,24.960,,-2.427,,,
SN1998Q,2450840.80,,,,,,,,,,,,,19.614,+0.039,-0.038,19.579,+0.051,-0.049
SN1998Q,2450844.79,,,,,,,,,,,,,18.773,+0.025,-0.024,18.756,+0.026,-0.025
SN1998Q,2450851.83,18.987,+0.052,-0.050,18.887,+0.019,-0.019,18.770,+0.013,-0.012,18.619,+0.029,-0.028,,,,,,
SN1998Q,2450861.88,19.446,+0.075,-0.070,19.115,+0.036,-0.035,19.061,+0.025,-0.025,18.738,+0.041,-0.040,,,,,,
SN1998Q,2450862.83,19.355,+0.024,-0.023,19.194,+0.024,-0.023,19.095,+0.012,-0.012,18.852,+0.038,-0.036,,,,,,
SN1998Q,2450864.14,19.499,+0.021,-0.020,19.294,+0.024,-0.023,19.017,+0.013,-0.013,18.691,+0.022,-0.022,,,,,,
SN1998Q,2450867.83,,,,,,,,,,,,,19.392,+0.047,-0.045,19.052,+0.035,-0.034
SN1998Q,2450869.79,,,,19.604,+0.023,-0.022,19.180,+0.014,-0.014,19.001,+0.036,-0.035,,,,,,
SN1998Q,2450881.75,,,,19.604,+0.061,-0.058,19.180,+0.015,-0.015,19.001,+0.036,-0.035,,,,,,
SN1998Q,2450882.80,,,,,,,,,,,,,19.540,+0.043,-0.041,19.144,+0.030,-0.030
SN1998Q,2450905.16,20.716,+0.036,-0.035,19.835,+0.033,-0.032,19.532,+0.021,-0.021,19.272,+0.042,-0.040,,,,,,
SN1998Q,2450909.79,,,,,,,,,,,,,19.884,+0.069,-0.065,19.215,+0.043,-0.041
SN1998Q,2450921.74,,,,,,,,,,,,,19.987,+0.072,-0.068,19.377,+0.030,-0.029
SN1998Q,2450933.68,,,,,,,,,,,,,20.275,+0.085,-0.079,19.583,+0.046,-0.044
SN1998Q,2450951.57,,,,,,,,,,,,,20.466,+0.124,-0.112,19.798,+0.100,-0.091
SN1998Q,2450974.55,,,,,,,,,,,,,20.652,+0.643,-0.401,20.155,+0.722,-0.430
SN1998Z,2450708.84,,,,,,,,,,,,,,,,22.226,+1.085,-0.532
SN1998Z,2450888.54,,,,,,,,,,,,,19.480,+0.058,-0.055,18.998,+0.039,-0.038
SN1998Z,2450916.55,,,,,,,,,,,,,18.316,+0.045,-0.043,18.139,+0.032,-0.031
SN1998Z,2450952.44,,,,,,,,,,,,,20.518,+0.132,-0.118,19.265,+0.069,-0.065
SN1998Z,2451086.78,,,,,,,,,,,,,23.186,,-0.839,21.345,+0.994,-0.510
SN1999ao,2451188.62,,,,,,,,,,,,,23.214,+2.189,-0.678,,,
SN1999ao,2451242.60,,,,,,,,,,,,,18.071,+0.020,-0.020,17.938,+0.008,-0.008
SN1999ao,2451246.58,,,,,,,,,,,,,17.980,+0.011,-0.011,17.866,+0.016,-0.016
SN1999ao,2451247.63,18.188,+0.005,-0.005,18.077,+0.007,-0.007,17.892,+0.008,-0.008,18.414,+0.017,-0.017,,,,,,
SN1999ao,2451267.54,20.270,+0.082,-0.076,19.163,+0.035,-0.034,18.608,+0.025,-0.024,18.728,+0.024,-0.023,,,,,,
SN1999ao,2451274.58,20.792,+0.062,-0.058,19.575,+0.034,-0.033,18.877,+0.027,-0.027,18.708,+0.034,-0.033,,,,,,
SN1999ao,2451275.58,20.621,+0.219,-0.182,19.596,+0.070,-0.066,19.006,+0.041,-0.039,20.337,+0.261,-0.210,,,,,,
SN1999ao,2451277.53,21.128,+0.032,-0.031,19.792,+0.023,-0.023,19.070,+0.007,-0.007,18.993,+0.023,-0.022,,,,,,
SN1999ao,2451287.56,21.427,+0.149,-0.131,20.253,+0.034,-0.033,19.611,+0.029,-0.028,19.556,+0.075,-0.070,,,,,,
SN1999ao,2451296.42,21.625,+0.075,-0.070,20.493,+0.046,-0.044,19.898,+0.020,-0.020,19.995,+0.053,-0.051,,,,,,
SN1999ao,2451304.48,21.635,+0.079,-0.073,20.622,+0.029,-0.028,20.057,+0.021,-0.021,20.395,+0.039,-0.038,,,,,,
SN1999Y,2451170.65,,,,,,,,,,,,,21.242,+0.022,-0.022,21.446,+0.028,-0.027
SN1999Y,2451188.59,,,,,,,,,,,,,18.817,+0.002,-0.002,18.743,+0.004,-0.004
SN1999Y,2451226.59,,,,,,,20.467,+0.053,-0.051,,,,,,,,,
SN1999Y,2451227.59,,,,,,,20.538,+0.079,-0.074,,,,,,,,,
SN1999Y,2451242.59,,,,,,,,,,,,,21.331,+0.024,-0.024,20.367,+0.026,-0.025
SN1999Y,2451247.53,,,,,,,20.950,+0.081,-0.075,,,,,,,,,
